,timestamp,gfx,gFy,gFz,wx,wy,wz,I,devicemodeDescription,devicemode
47,0.96,5.58999967575,6.44000005722,-0.189999997616,0.509999990463,0.449999988079,-0.0299999993294,1982,talking,3
48,0.98,7.48000001907,11.6399993896,-1.10000002384,0.509999990463,0.449999988079,-0.0299999993294,1982,talking,3
49,1.0,7.48000001907,11.6399993896,-1.10000002384,0.509999990463,0.449999988079,-0.0299999993294,1982,talking,3
50,1.02,7.75999975204,10.6499996185,0.52999997139,0.509999990463,0.449999988079,-0.0299999993294,524,talking,3
51,1.04,7.75999975204,10.6499996185,0.52999997139,0.509999990463,0.449999988079,-0.0299999993294,524,talking,3
52,1.06,7.75999975204,10.6499996185,0.52999997139,0.509999990463,0.449999988079,-0.0299999993294,524,talking,3
53,1.08,7.13999986649,11.5500001907,0.299999982119,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
54,1.1,7.13999986649,11.5500001907,0.299999982119,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
55,1.12,7.13999986649,11.5500001907,0.299999982119,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
56,1.14,2.98000001907,9.13999938965,4.80999994278,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
57,1.16,2.98000001907,9.13999938965,4.80999994278,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
58,1.18,2.98000001907,9.13999938965,4.80999994278,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
59,1.2,3.52999997139,7.17999982834,2.73000001907,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
60,1.22,3.52999997139,7.17999982834,2.73000001907,0.0599999986589,1.09000003338,0.129999995232,524,talking,3
61,1.24,4.01999998093,6.34999990463,0.579999983311,-0.209999993443,-0.5,-0.25,524,talking,3
62,1.26,4.01999998093,6.34999990463,0.579999983311,-0.209999993443,-0.5,-0.25,524,talking,3
63,1.28,4.01999998093,6.34999990463,0.579999983311,-0.209999993443,-0.5,-0.25,524,talking,3
64,1.3,4.11999988556,6.06999969482,0.769999980927,-0.209999993443,-0.5,-0.25,524,talking,3
65,1.32,4.11999988556,6.06999969482,0.769999980927,-0.209999993443,-0.5,-0.25,524,talking,3
66,1.34,4.11999988556,6.06999969482,0.769999980927,-0.209999993443,-0.5,-0.25,524,talking,3
67,1.36,5.11999988556,6.92000007629,0.969999969006,-0.209999993443,-0.5,-0.25,524,talking,3
68,1.38,5.11999988556,6.92000007629,0.969999969006,-0.209999993443,-0.5,-0.25,524,talking,3
69,1.4,5.11999988556,6.92000007629,0.969999969006,-0.209999993443,-0.5,-0.25,524,talking,3
70,1.42,5.67000007629,7.14999961853,0.52999997139,-0.239999994636,0.019999999553,-0.129999995232,524,talking,3
